aisle_group_id,aisle_name,head_term,products,chains,min_price_eur,top_form,base_share,sample_names
10,"KRUIDEN, SAUZEN & OLIE",appelciderazijn,6,3,1.99,houdbaar,0.50,Jumbo Biologisch Appel Cider Azijn 250ML | Jumbo Biologisch Appelcider Azijn Ongefilterd 500ML | AH Biologisch Appelcider azijn 2-pack
10,"KRUIDEN, SAUZEN & OLIE",agavesiroop,6,3,2.65,houdbaar,0.50,More Agave Biologische agave siroop | Jumbo Biologisch Agavesiroop 350 g | BIO+ Wilde Agave siroop
10,"KRUIDEN, SAUZEN & OLIE",curry paste,6,3,1.99,houdbaar,0.33,Koh Thai Yellow curry paste | Koh Thai Yellow Curry Paste 70g | Koh Thai Green Curry Paste
10,"KRUIDEN, SAUZEN & OLIE",aroma,6,3,1.69,houdbaar,0.33,Maggi Aroma nr. 2 (100ml) | Maggi aroma | Maggi Aroma Flacon Hot
10,"KRUIDEN, SAUZEN & OLIE",taco saus,6,3,0.98,houdbaar,0.00,Banderos Taco saus | Banderos Taco saus hot | Banderos Taco saus hot
11,BAKPRODUCTEN & ZOET,ontbijtkoek,111,6,0.84,bewerkt,0.00,Jumbo Ontbijtkoek Naturel 280 g | Peijnenburg Ontbijtkoek gesneden geen suiker | Peijnenburg Ontbijtkoek naturel ongesneden
11,BAKPRODUCTEN & ZOET,pannenkoekenmix,63,6,0.42,bewerkt,0.13,1 de Beste Pannenkoekenmix naturel | Bakmix voor pannenkoeken naturel | 1 de Beste Pannenkoekenmix volkoren
11,BAKPRODUCTEN & ZOET,brownie,23,6,0.99,bewerkt,0.00,PLUS Brownie Fairtrade cacao | Consenza GV Brownie single | Spar brownie
11,BAKPRODUCTEN & ZOET,cakejes,22,6,1.39,bewerkt,0.00,Roomboter- of marmercakejes | 1 de Beste Duo cakejes roomboter | 1 de Beste Eiercakejes Roomboter 8 st.
11,BAKPRODUCTEN & ZOET,paneermeel,18,6,0.55,gedroogd,0.78,1 de Beste Paneermeel | PLUS Paneermeel naturel | Jumbo Beschuit Paneermeel Naturel 150 g
11,BAKPRODUCTEN & ZOET,kristalsuiker,14,6,0.69,houdbaar,1.00,AH Kristalsuiker | Van Gilse Kristalsuiker | Van Gilse Kristalsuiker
11,BAKPRODUCTEN & ZOET,brownies,11,6,1.69,bewerkt,0.00,Brownies | 1 de Beste Brownieblokjes 8 st. | PLUS Brownies Fairtrade
11,BAKPRODUCTEN & ZOET,vanillesuiker,11,6,0.33,bewerkt,0.18,Ruf Vanille suiker 10x8gr | Ruf Vanillesuiker | AH Vanillesuiker
11,BAKPRODUCTEN & ZOET,bakpoeder,10,6,0.39,houdbaar,0.70,AH Bakpoeder | Bakpoeder | Dr. Oetker Bakpoeder backin
11,BAKPRODUCTEN & ZOET,cake,49,5,0.99,bewerkt,0.00,PLUS Matcha cake | PLUS Vanille kersen cake | PLUS Maple pecan cake
11,BAKPRODUCTEN & ZOET,crackers,31,5,1.29,bewerkt,0.00,AH Glutenvrij Crackers | Jumbo Glutenvrije Luchtige Crackers 130 g | 1 de Beste Mini crackers olijf-oregano
11,BAKPRODUCTEN & ZOET,stroopwafels,23,5,0.69,bewerkt,0.00,Bakker Joop Stroopwafels 12 Stuks 378 g | AH Terra Plantaardig stroopwafels | Daelmans Stroopwafels duo
11,BAKPRODUCTEN & ZOET,broodmix,21,5,0.99,gedroogd,0.29,Bakmix voor brood | Molensteen Mix voor Wit brood 500g | Koopmans Broodmix wit brood
11,BAKPRODUCTEN & ZOET,kookpudding,19,5,0.90,bewerkt,0.00,"Dr. Oetker Kookpudding vanille | Dr. Oetker Kookpudding Vanille 77,5 g | Dr. Oetker Kookpudding vanillesmaak"
11,BAKPRODUCTEN & ZOET,rietsuiker,16,5,1.29,vers,1.00,AH Rietsuiker | Caribbean Gold Sugar Rietsuiker | Jumbo Biologisch Ruwe Rietsuiker 500 g
11,BAKPRODUCTEN & ZOET,boterkoek,15,5,1.19,bewerkt,0.00,AH Mini boterkoek | Koopmans Boterkoek | PLUS Roomboter mini boterkoek
11,BAKPRODUCTEN & ZOET,chocolade,14,5,1.48,bewerkt,0.00,Jumbo Triple Chocolate 125 g | 1 de Beste Chocoladetablet puur 70% cacao | Schär Maxi break milchschokolade glutenvrij
11,BAKPRODUCTEN & ZOET,suikerklontjes,14,5,1.49,houdbaar,0.71,Van Gilse Mini Suikerklontjes 500 g | Van Gilse Mini Suikerklontjes | Van Gilse Mini suikerklontjes
11,BAKPRODUCTEN & ZOET,tarwebloem,14,5,0.55,vers,1.00,AH Patent tarwebloem | PLUS Tarwebloem | AH Tarwebloem
11,BAKPRODUCTEN & ZOET,gevulde koek,12,5,0.56,bewerkt,0.00,AH Roomboter amandelspijs gevulde koek | PLUS Roomboter mini gevulde koek | Spar Mini Gevulde Koek Roomboter Amandel
11,BAKPRODUCTEN & ZOET,kwarktaart,12,5,3.19,bewerkt,0.00,Jumbo Mix voor Kwarktaart Aardbeismaak 400 g | Dr. Oetker Kwarktaart eigen fruit | Dr. Oetker Kwarktaart eigen fruit bakmix
11,BAKPRODUCTEN & ZOET,cacaopoeder,12,5,2.55,gedroogd,1.00,Benco Cacao Poeder | Krüger Cacaopoeder | Jumbo Cacaopoeder 125 g
11,BAKPRODUCTEN & ZOET,speculaas,11,5,1.35,bewerkt,0.00,De Ruiter's Banket Echte bakkersspeculaas | Jumbo Bakkers Speculaas 600 g | PLUS Bakkers speculaas
11,BAKPRODUCTEN & ZOET,zelfrijzend bakmeel,11,5,0.55,vers,0.91,AH Zelfrijzend bakmeel | PLUS Zelfrijzend Bakmeel | Zelfrijzend bakmeel
11,BAKPRODUCTEN & ZOET,wafel,10,5,0.80,bewerkt,0.00,Knoppers knoppers | AH Suikerwafel | Zonnatura Wafel popcorn ekologisch
11,BAKPRODUCTEN & ZOET,maizena,9,5,0.75,houdbaar,1.00,Duryea Maizena | Dureya maizena | Duryea Bindmiddel Maizena 250 g
11,BAKPRODUCTEN & ZOET,geleisuiker,9,5,1.99,houdbaar,0.56,Jumbo Geleisuiker 1 kg | Van Gilse Geleisuiker speciaal | Van Gilse Speciale Geleisuiker 500 g
11,BAKPRODUCTEN & ZOET,cakemix,9,5,0.87,houdbaar,0.33,PLUS cakemix | 1 de Beste Cakemix | PLUS boerencakemix
11,BAKPRODUCTEN & ZOET,appeltaartmix,8,5,0.35,bewerkt,0.13,1 de Beste Appeltaartmix | AH Mix voor appeltaart | Appeltaartmix
11,BAKPRODUCTEN & ZOET,rijstwafels,8,5,0.74,vers,0.13,Bio+ Rijstwafels met zeezout | Jumbo Mini Rijst & Maïs Wafels Kaassmaak 30 g | Jumbo Biologisch Rijstwafels Zeezout 130 g
11,BAKPRODUCTEN & ZOET,baksoda,7,5,0.93,bewerkt,0.14,Dr. Oetker Baksoda | Dr. Oetker Baksoda | Dr. Oetker baksoda
11,BAKPRODUCTEN & ZOET,roze koek,7,5,1.48,bewerkt,0.00,1 de Beste Roze koeken 6 st. | Roze koeken groot | Roze koeken mini
11,BAKPRODUCTEN & ZOET,gist,7,5,0.55,gedroogd,1.00,Jumbo Basis Gist 3 x 7 g | Dr. Oetker Gist | Dr. Oetker Gist Instant 3 x 7 g
11,BAKPRODUCTEN & ZOET,patentbloem,6,5,0.81,vers,1.00,Fijngemalen patentbloem | 1 de Beste Patentbloem | PLUS patentbloem
11,BAKPRODUCTEN & ZOET,amandelspijs,6,5,2.79,bewerkt,0.00,Dr. Oetker Amandelspijs | AH Amandelspijs | Jumbo Basis Amandelspijs 300 g
11,BAKPRODUCTEN & ZOET,kaneelsuiker,6,5,0.94,houdbaar,0.50,Van Gilse Kaneelsuiker | Van Gilse Fijne kaneelsuiker | Van Gilse Fijne Kaneelsuiker 200 g
11,BAKPRODUCTEN & ZOET,poedersuiker,6,5,0.85,vers,1.00,Van Gilse Poedersuiker | Van Gilse Poedersuiker | Poedersuiker
11,BAKPRODUCTEN & ZOET,reep,31,4,1.49,bewerkt,0.00,BioToday Bar Karamel 40 g | Bolletje Goed bezig stevige reep rood fruit 9 stuks | B'tween Cinnamon Roll Flavour 6 x 23 g
11,BAKPRODUCTEN & ZOET,bakmix,26,4,1.95,houdbaar,0.00,Koopmans Appel kaneelcake bakmix | Koopmans Kwarkcake bakmix | Koopmans Mix voor appelkruimeltaart
11,BAKPRODUCTEN & ZOET,glazuur,23,4,1.19,bewerkt,0.00,Jumbo Versierders Glazuur Choco Smaak 100 g | Jumbo Versierders Glazuur Roze 120 g | Jumbo Versierders Glazuur Wit 120 g
11,BAKPRODUCTEN & ZOET,kruidkoek,22,4,1.00,bewerkt,0.00,Snelle Jelle kruidkoek naturel reep | Jumbo Kruidkoek 6 Stuks | g'woon kruidkoek repen
11,BAKPRODUCTEN & ZOET,muffin,20,4,1.19,bewerkt,0.00,PLUS Muffin vanille | AH Muffin dubbelchocolade | AH Muffin vanille met chocolade stukjes
11,BAKPRODUCTEN & ZOET,rolfondant,17,4,1.75,bewerkt,0.00,Bakken en versieren Rolfondant blauw | Bakken en versieren Rolfondant wit | AH Rolfondant wit
11,BAKPRODUCTEN & ZOET,mueslireep,17,4,1.39,bewerkt,0.00,B'tween BIG Mueslireep hazelnoot | B'tween BIG Mueslireep Melkchocolade | AH Mueslireep naturel
11,BAKPRODUCTEN & ZOET,koek,15,4,0.89,bewerkt,0.00,Bakkerskoek Oude wijven | Bonbebe Bio 8mF0804 banaan appel koek | ETI Tutku
11,BAKPRODUCTEN & ZOET,kloppudding,15,4,0.93,bewerkt,0.00,Dr. Oetker Kloppudding banaan | Dr. Oetker Kloppudding vanille | Dr. Oetker Kloppudding vanillesmaak
11,BAKPRODUCTEN & ZOET,cracker,14,4,1.49,bewerkt,0.00,Jumbo Pindakaas Naturel 600 g | AH Proteïne cracker zonne- en pompoenpit pp | Consenza Luchtige cracker boekweit quinoa bio
11,BAKPRODUCTEN & ZOET,granola,13,4,2.55,bewerkt,0.00,Be Kind granola caramel almond sea salt caramel almond sea salt | Holie's Granola Protein Amandel Speculaas 350 g | Holie's Granola nuts & seeds
11,BAKPRODUCTEN & ZOET,griesmeelpudding,12,4,1.29,bewerkt,0.00,Koopmans Griesmeelpudding amandel | Koopmans Griesmeelpudding vanillesmaak | Koopmans Griesmeelpudding amandel
11,BAKPRODUCTEN & ZOET,bloem,10,4,0.81,vers,1.00,"Jumbo Patentbloem 1KG | Tarwebloem 1 kg | Il Molino Chiavazza Bloem 00"" van Zachte Tarwe 500g"
11,BAKPRODUCTEN & ZOET,basterdsuiker,10,4,1.39,vers,0.70,Van Gilse Basterd suiker wit | Van Gilse Basterd suiker donker | Van Gilse Lichte basterdsuiker
11,BAKPRODUCTEN & ZOET,suiker,10,4,0.35,vers,1.00,Jumbo Suiker met Vanillesmaak 10 x 8 g | Diamant Suiker | Jumbo Kristal Suiker 1 kg
11,BAKPRODUCTEN & ZOET,repen,9,4,1.69,bewerkt,0.00,B'tween repen | Zonnatura Crunch sesam repen | Liga Haverkick Bosvruchtensmaak 6 repen 200 g
11,BAKPRODUCTEN & ZOET,amandelmeel,9,4,3.29,gedroogd,1.00,Jumbo Basis Amandelmeel 200 g | Lokaal amandelmeel | BIO+ Biologisch Amandelmeel
11,BAKPRODUCTEN & ZOET,ijs,9,4,0.99,bewerkt,0.00,Ben & Jerry's Chocolate fudge brownie | Ola Twister | Magnum Magnum caramel & nuts bar
11,BAKPRODUCTEN & ZOET,muffins,9,4,2.09,bewerkt,0.00,g'woon muffins vanille | g'woon muffins chocolade | Dr. Oetker Muffins naturel bakmix
11,BAKPRODUCTEN & ZOET,donut,9,4,0.29,bewerkt,0.00,AH Gesuikerde donuts | AH Gedecoreerde donuts | Gesuikerde donut
11,BAKPRODUCTEN & ZOET,spritsen,9,4,0.99,bewerkt,0.00,Danoontje Knijpyoghurt banaan | 1 de Beste Reuze Zebra spritsen | 1 de Beste Spritsen roomboter
11,BAKPRODUCTEN & ZOET,koekjes,8,4,3.19,bewerkt,0.00,De Kleine Keuken Biologische zachte koekjes 6+ | De Kleine Keuken Biologische Zachte Koekjes Gezoet met Appelsap 6+ Maanden 6 x 2 Stuks 120 g | De Kleine Keuken Biologische Spelt Koekjes Gezoet met Appelsap 8+ Maanden 6 x 2 Stuks 150 g
11,BAKPRODUCTEN & ZOET,bladerdeeg,8,4,0.99,vers,0.75,Vers bladerdeeg | Jumbo Bladerdeeg 10 Plakjes | Koopmans Bladerdeeg Origineel 10 Plakjes 450 g
11,BAKPRODUCTEN & ZOET,aroma,8,4,1.39,houdbaar,0.00,Dr. Oetker Aroma Vanillesmaak 38 ml | Dr. Oetker Vanille aroma | Dr. Oetker Aroma Citroensmaak 38 ml
11,BAKPRODUCTEN & ZOET,amandelschaafsel,7,4,0.93,vers,1.00,Nutcase Amandelschaafsel | Dr. Oetker amandelschaafsel | Jumbo Amandel Schaafsel 55 g
11,BAKPRODUCTEN & ZOET,boekweitmeel,7,4,2.49,gedroogd,1.00,Jumbo Biologisch Boekweitmeel Glutenvrij 400 g | AH Glutenvrij Boekweit meel | Koopmans Boekweitmeel
11,BAKPRODUCTEN & ZOET,wafelmix,7,4,1.65,gedroogd,0.14,1 de Beste Wafelmix | Jumbo Wafel Mix 250 g | Home made Complete mix voor wafels
11,BAKPRODUCTEN & ZOET,macarons,6,4,2.69,bewerkt,0.00,Poppies Macarons | Premium macarons | 1 de Beste Macarons
11,BAKPRODUCTEN & ZOET,ahornsiroop,6,4,5.59,houdbaar,0.17,BIO+ Ahornsiroop | Maple gold Ahorn siroop | Lokaal ahornsiroop
11,BAKPRODUCTEN & ZOET,cheesecake,6,4,3.49,bewerkt,0.00,Oppo Pro High Protein Strawberry Cheesecake 240 ml | Oreo Cheesecake | Toblerone Cheesecakes Toetje 2 x 85 g
11,BAKPRODUCTEN & ZOET,chocoladereep,19,3,0.99,bewerkt,0.00,AH Reep melk | Delicata Reep melkchocolade hazelnoot | Delicata Reep melk chocolade
11,BAKPRODUCTEN & ZOET,proteïnereep,14,3,0.85,bewerkt,0.00,Melkan High Protein Bar Vanille | Nature Valley proteïne reep salted caramel | Nature Valley proteinreep pinda chocolade
11,BAKPRODUCTEN & ZOET,wafels,14,3,0.89,bewerkt,0.00,AH Penny wafels | AH Biologisch Speltwafels met haver en rijst | AH Eierwafels met poedersuiker
11,BAKPRODUCTEN & ZOET,pudding,10,3,1.09,bewerkt,0.00,Dr. Oetker Kloppudding vanillesmaak | Dr. Oetker Kloppudding karamelsmaak | Dr. Oetker Kloppudding chocoladesmaak
11,BAKPRODUCTEN & ZOET,protein bar,10,3,1.95,bewerkt,0.00,XXL NUTRITION Delicious oat bar wit choco kers | XXL Nutrition Protein Bar Pistache Croissant 1 Stuk | XXL Nutrition Protein Bar Appeltaart 1 Stuk
11,BAKPRODUCTEN & ZOET,dessertsaus,10,3,2.45,houdbaar,0.00,PLUS dessertsaus aardbei | Jumbo Dessertsaus Kersen 260 g | Hero Tova Chocolade Dessertsaus 125 ml
11,BAKPRODUCTEN & ZOET,pancakes,9,3,2.29,bewerkt,0.00,Dr. Oetker American pancakes original | AH Volkoren pancakes | Fitmeals  High Protein Pancakes Cacao 160g
11,BAKPRODUCTEN & ZOET,taart,8,3,2.49,bewerkt,0.00,Koopmans Omgekeerde appeltaart Tarte tatin 330 g | Almondy Tarta Daim | AH Cookies & cream taart
11,BAKPRODUCTEN & ZOET,flavor powder,8,3,9.99,bewerkt,0.00,ESN Flavor Powder Speculoos 100g | ESN Designer flavor powder speculoos 2-pack | ESN Designer flavor powder white choc 2-pack
11,BAKPRODUCTEN & ZOET,kwarktaart bakmix,7,3,2.89,bewerkt,0.00,Dr. Oetker Kwarktaart Naturel Zonder Bodem Bakmix 210 g | Dr. Oetker Kwarktaart Eigen Fruit Bakmix 210 g | Dr. Oetker Kwarktaart citroensmaak bakmix
11,BAKPRODUCTEN & ZOET,muisjes,7,3,2.59,vers,0.00,De Ruijter Gestampte muisjes | De Ruijter Anijszaad gestampte muisjes | De Ruijter Roze en witte muisjes
11,BAKPRODUCTEN & ZOET,pannenkoekmix,7,3,0.45,gedroogd,0.00,PLUS Pannenkoekmix volkoren | PLUS Pannenkoekmix naturel | Koopmans Bio pannenkoekmix meergranen
11,BAKPRODUCTEN & ZOET,suikeroogjes,7,3,2.25,bewerkt,0.00,Leentjes Suikeroogjes | Dr. Oetker Suikeroogjes | AH Bakfeest suikeroogjes
11,BAKPRODUCTEN & ZOET,cakerol,7,3,1.29,bewerkt,0.00,Gevulde cakerol | 1 de Beste Cakerol aardbei | g'woon cakerol aardbeien
11,BAKPRODUCTEN & ZOET,pannenkoeken,7,3,1.65,bewerkt,0.00,Koopmans Pannenkoeken Volkoren 400 g | Koopmans Oma's Pannenkoeken met Kaneel 400 g | Koopmans Pannenkoeken glutenvrij
11,BAKPRODUCTEN & ZOET,cake mix,7,3,0.87,gedroogd,0.00,1 de Beste Boerencake mix | Jumbo Mix voor Fijne Cake 400 g | AH Mix voor fijne cake
11,BAKPRODUCTEN & ZOET,mousse,7,3,1.39,bewerkt,0.00,Jumbo Vanille Smaak Mousse & Cookie 65g | AH Witte chocolade mousse | Jumbo Cappuccino Mousse met Biscuit 75g - Bevat Alcohol
11,BAKPRODUCTEN & ZOET,nougatine,6,3,1.57,bewerkt,0.00,PLUS Nougatine | AH Nougatine | Kraakman Roomboter Nougatine 160 g
11,BAKPRODUCTEN & ZOET,koekkruimels,6,3,2.99,bewerkt,0.00,Leentjes Koek kruimels choco | Leentjes Koek kruimels vanille | Leentjes Koek kruimels speculoos
11,BAKPRODUCTEN & ZOET,pure chocolade,6,3,2.49,bewerkt,0.00,Jumbo Biologisch Chocolade 72% Extra Puur 100 g | Jumbo Biologisch Extra Pure Chocolade Karamel Zeezout 100 g | Jumbo Puur Chocolade 200 g
11,BAKPRODUCTEN & ZOET,mix,6,3,0.99,bewerkt,0.00,Il Molino Mix voor pizza en foccacia | Dr. Oetker Glamour mix | Dr. Oetker Love mix
11,BAKPRODUCTEN & ZOET,zoetjes,6,3,0.98,bewerkt,0.00,Zoetjes | Natreen Zoetjes | Natreen Classic zoetjes tafelverpakking
11,BAKPRODUCTEN & ZOET,appeltaart,6,3,1.35,bewerkt,0.00,AH Mini appeltaart | Koopmans Appeltaart Extra Deeg 550 g | Echte Enkhuizer Mini's Appeltaart Jodekoek Original 190g
12,SNOEP & KOEK,snoep,864,6,0.49,bewerkt,0.00,Fun | Chupa Chups Cotton bubble | Chupa Chups Crazy dips cola
12,SNOEP & KOEK,chocoladereep,523,6,0.79,bewerkt,0.00,AH Reep melk hazelnoot | PLUS Chocolade reep hazelnoot | Milka Chocoladereep oreo
12,SNOEP & KOEK,chocolade,346,6,0.79,bewerkt,0.00,Alpenmelk chocolade met hazelnoot | Verkade Choco 's mores chocolade | Verkade Tops chocolade
12,SNOEP & KOEK,drop,318,6,0.90,bewerkt,0.00,AH Muntendrop suikervrij | PLUS Dropmix gesuikerd | Muntendrop
12,SNOEP & KOEK,kauwgom,296,6,0.39,bewerkt,0.00,"Fun Kauwgomballenstrip | Smartgum Spearmint | Smart Gum Pepermint met Xylitol 36 Stuks 39,6 g"
12,SNOEP & KOEK,koekjes,166,6,1.00,bewerkt,0.00,Verkade Choco s'mores Kokos | Oreo Koekjes Original | Oreo Original koekjes 154g
12,SNOEP & KOEK,proteïnereep,149,6,1.19,bewerkt,0.00,Proteïne reep | Upfront Eiwitreep pistache framboos | HIPRO Proteine bar karamel
12,SNOEP & KOEK,pure chocolade,98,6,1.59,bewerkt,0.00,AH Reep extra puur | Jumbo Pure Chocolade Tablet 200 g | Delicata Reep extra pure chocolade 70%
12,SNOEP & KOEK,protein bar,97,6,0.99,bewerkt,0.00,High protein bar | AH Protein bar melk choco pinda karamel | AH Protein bar white choco pinda karamel
12,SNOEP & KOEK,ijs,78,6,1.05,bewerkt,0.00,Gourmet Ijscafe Cappuccino | Hertog IJssalon tiramisu | Häagen-Dazs Salted caramel
12,SNOEP & KOEK,biscuit,78,6,0.71,bewerkt,0.00,1 de Beste Volkorenbiscuit | Spar Koek Rich Tea Biscuits | PLUS Digestive biscuit
12,SNOEP & KOEK,pepermunt,77,6,0.95,bewerkt,0.00,Professional Peppermint | King Pepermunt 3 st. | Extra Spearmint
12,SNOEP & KOEK,crackers,65,6,0.59,bewerkt,0.00,Krit Crackers 100g | Jumbo Luchtige Crackers Naturel 33 Stuks | Jumbo Luchtige Crackers Vezelrijk 2 x 125 g
12,SNOEP & KOEK,melkchocolade,64,6,1.09,bewerkt,0.00,Biscolata Melkchocolade Stix 40g | Milka Chocoladereep Alpenmelk 90g | Jumbo Melkchocolade Tablet 200 g
12,SNOEP & KOEK,snoepmix,52,6,1.00,bewerkt,0.00,Haribo Supermix | Candyman Verrassingszakje Verrassend Lekkere Mix 52 g | PLUS Snoepmix
12,SNOEP & KOEK,cookies,51,6,0.89,bewerkt,0.00,Milka Cookies | Merba Chocolate cookies | Merba Triple chocolate cookies
12,SNOEP & KOEK,bonbons,50,6,1.87,bewerkt,0.00,Oreo Mini bites | Vicks Bonbons Ademvrij VapoPlus Eucalyptus Suikervrij 72 g | Fruitmix bonbons
12,SNOEP & KOEK,winegums,40,6,1.30,bewerkt,0.00,Redband Winegums | Redband Duo winegums zoet zuur | Red Band winegums klein
12,SNOEP & KOEK,stroopwafels,36,6,0.59,bewerkt,0.00,AH Stroopwafels | Stroopwafels | Bakker Joop stroopwafels
12,SNOEP & KOEK,witte chocolade,35,6,0.99,bewerkt,0.00,AH Reep witte chocolade | Witte chocolade | Schogetten Wit
12,SNOEP & KOEK,biscuits,35,6,0.59,bewerkt,0.00,Mr Mee milk cream biscuits | Theebiscuits | Jumbo Biscuits Volkoren 300 g
12,SNOEP & KOEK,dropmix,28,6,0.98,bewerkt,0.00,PLUS Zout en salmiak dropmix | PLUS Zoete Dropmix | 1 de Beste Dropmix gesuikerd
12,SNOEP & KOEK,keelpastilles,27,6,1.00,bewerkt,0.00,Ricola Original keelpastilles | Ricola Citroen Munt keelpastilles suikervrij | Ricola Honing Citroen Echinacea keelpastilles
12,SNOEP & KOEK,wafels,23,6,0.59,bewerkt,0.00,Grzeski Wafels noten | Grzeski Wafels chocola | Grzeski Wafels toffi
12,SNOEP & KOEK,cookie,22,6,0.49,bewerkt,0.00,American cookie double chocolate | American cookie raspberry white | Chocolate chip cookie
12,SNOEP & KOEK,speculaas,19,6,1.48,bewerkt,0.00,1 de Beste Speculaas | Bakkersspeculaas | Ruiter Echte Bakkers Speculaas
12,SNOEP & KOEK,pindarotsjes,18,6,1.53,bewerkt,0.00,PLUS Pindarotsjes melk | PLUS Pindarotsjes melk/wit/puur | Pindarotsjes
12,SNOEP & KOEK,spritsen,11,6,1.77,bewerkt,0.00,1 de Beste Spritsen chocolade | AH Crème spritsen met advocaatsmaak | Roomboterspritsen
12,SNOEP & KOEK,café noir,8,6,0.98,bewerkt,0.00,Jumbo Café Noir 200 g | 1 de Beste Café noir | Café Noir
12,SNOEP & KOEK,bokkenpootjes,6,6,1.69,bewerkt,0.00,1 de Beste Bokkenpootjes | AH Bokkenpootjes | Bokkenpootjes
12,SNOEP & KOEK,koek,195,5,0.82,bewerkt,0.00,Oreo Original | AH Crème cookies | Oreo Remix tiramisu
12,SNOEP & KOEK,reep,55,5,0.95,bewerkt,0.00,AH Reep puur | Bounty Reep single | Snickers Reep single
12,SNOEP & KOEK,popcorn,49,5,0.87,bewerkt,0.00,PLUS Popcorn zoet | Jumbo Popcorn Zoet 175 g | PLUS Popcorn
12,SNOEP & KOEK,mint,43,5,0.65,bewerkt,0.00,Duo mints | Wilhelmina Mint kussentjes | Smint Bosvruchtensmaak sugarfree 2-pack
12,SNOEP & KOEK,mueslireep,40,5,1.25,bewerkt,0.00,Hero mueslireep melkchocolade | Hero mueslireep hazelnoot | Jumbo Mueslireep Naturel 6 Stuks
12,SNOEP & KOEK,wafel,39,5,0.59,bewerkt,0.00,Grześki Wafel met Cacaocrème Omhuld met Chocolade 36 g | Grześki Wafel met Toffeecrème in Melkchocolade 36 g | Grześki Wafel met Hazelnootcrème in Melkchocolade 36 g
12,SNOEP & KOEK,rijstwafels,32,5,0.64,bewerkt,0.00,1 de Beste Rijstwafels dun met zeezout | Jumbo Rijstwafels Naturel 130 g | Jumbo Mini Rijst & Maïswafels 30 g
12,SNOEP & KOEK,lolly,28,5,0.49,bewerkt,0.00,Chupa Chups XXL Lolly | Chupa Chups cotton bubble | Chupa Chups dips aardbei
12,SNOEP & KOEK,marshmallows,28,5,1.09,bewerkt,0.00,Jumbo Vegan Marshmallows 150 g | AH Bakfeest marshmallows mini | Spar marshmallows vanilla strawberry
12,SNOEP & KOEK,fruitbiscuit,26,5,1.05,bewerkt,0.00,PLUS Fruitbiscuit bosvruchten | 1 de Beste Fruitbiscuit bosvruchten | 1 de Beste Fruitbiscuit appel
12,SNOEP & KOEK,pralines,26,5,2.49,bewerkt,0.00,Hamlet Pralines - Chocolade 100 g | Jumbo Chocolade Pralines 130 g | Choco Sweet Belgische pralines
12,SNOEP & KOEK,cracker,19,5,1.35,bewerkt,0.00,Tuc Tuc paprika | Lu Tuc Bacon | PLUS Mini crackers naturel
12,SNOEP & KOEK,chocolaatjes,17,5,2.85,bewerkt,0.00,Merci Petits chocolate | After Eight | Mars Celebrations
12,SNOEP & KOEK,speculoos,16,5,0.50,bewerkt,0.00,Speculoosvlecht | Lotus Biscoff speculoos | Speculoos
12,SNOEP & KOEK,truffels,16,5,2.99,bewerkt,0.00,Slagroom of praline truffels | Delicata Truffels hazelnoot | Delicata Truffels pistache
12,SNOEP & KOEK,digestive,15,5,0.95,houdbaar,0.00,AH Digestive volkoren met tarwebloem | AH Digestive | Schär Digestive glutenvrij
12,SNOEP & KOEK,fudge,15,5,2.39,bewerkt,0.00,Lonka Fudge caramel | Lonka Fudge Caramel 220 g | Lonka Fudge caramel
12,SNOEP & KOEK,nougat,14,5,1.99,bewerkt,0.00,Lonka Soft nougat pinda-vruchten | Lonka Soft nougat pinda's & fruit | Lonka Soft nougat pinda vrucht
12,SNOEP & KOEK,pastilles,14,5,1.09,bewerkt,0.00,AH Menthol eucalyptus pastilles | Fortuin Salmiak pastilles | Pastilles
12,SNOEP & KOEK,jodekoek,14,5,2.29,bewerkt,0.00,Echte Enkhuizer Jodekoek | Echte Enkhuizer Jodekoek original | Echte Enkhuizer Jodekoek Original 298 g
12,SNOEP & KOEK,snack,11,5,1.49,bewerkt,0.00,Goodies Snack dino puffs pizza 3+ jaar | Goodies Snack dino puffs cheese & onion 3+ jaar | Kokki Djawa Rempejeh
12,SNOEP & KOEK,dropfruit,11,5,1.30,bewerkt,0.00,Redband Dropfruit duo's | Red Band dropfruit duo's | Red Band Dropfruit duo s
12,SNOEP & KOEK,salmiak,11,5,1.34,bewerkt,0.00,1 de Beste Salvos naturel | Lakerol Salmiak | Fisherman's Friends Salmiak suikervrij single
12,SNOEP & KOEK,kroepoek,11,5,0.94,bewerkt,0.00,Inproba Kroepoek veggie naturel | Jumbo Vegan Kroepoek 75 g | Conimex Kroepoek Jakarta
12,SNOEP & KOEK,jelly beans,10,5,1.38,bewerkt,0.00,1 de Beste Jelly beans | Jumbo Jelly Beans Zoet & Zuur 200 g | AH Jelly beans
12,SNOEP & KOEK,krakelingen,9,5,1.59,bewerkt,0.00,g'woon krakelingen roomboter | 1 de Beste Krakelingen gesuikerd | Gesuikerde krakelingen of kaneelstengels
12,SNOEP & KOEK,koeken,9,5,1.14,bewerkt,0.00,1 de Beste Kandijkoeken | Pindakoeken | Pindakoeken melkchocolade
12,SNOEP & KOEK,engelse drop,7,5,1.00,bewerkt,0.00,Klene Engelse drop | AH Engelse drop | Engelse drop
